timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
4.640000,0.035950,1.499834,0.154518,-0.499854,0.012071,-0.009800,-0.004579,-0.166602,0.000000
4.660000,0.025952,1.500040,0.154322,-0.499924,0.008739,-0.009800,-0.003468,-0.166629,0.000000
4.680000,0.015953,1.500180,0.154126,-0.499971,0.005406,-0.009800,-0.002357,-0.166648,0.000000
4.700000,0.005953,1.500253,0.153930,-0.499996,0.002073,-0.009800,-0.001246,-0.166660,0.000000
4.720000,-0.004047,1.500260,0.153734,-0.499998,-0.001261,-0.009800,-0.000135,-0.166665,0.000000
4.740000,-0.014047,1.500199,0.153538,-0.499979,-0.004594,-0.009800,0.000976,-0.166662,0.000000
4.760000,-0.024046,1.500072,0.153342,-0.499937,-0.007927,-0.009800,0.002087,-0.166652,0.000000
4.780000,-0.034044,1.499879,0.153146,-0.499873,-0.011260,-0.009800,0.003198,-0.166634,0.000000
4.800000,-0.044041,1.499619,0.152950,-0.499787,-0.014592,-0.009800,0.004309,-0.166609,0.000000
4.820000,-0.054035,1.499292,0.152754,-0.499679,-0.017923,-0.009800,0.005419,-0.166577,0.000000
4.840000,-0.064028,1.498899,0.152558,-0.499548,-0.021254,-0.009800,0.006530,-0.166537,0.000000
4.860000,-0.074017,1.498438,0.152362,-0.499395,-0.024584,-0.009800,0.007640,-0.166490,0.000000
4.880000,-0.084003,1.497912,0.152166,-0.499220,-0.027913,-0.009800,0.008749,-0.166435,0.000000
4.900000,-0.093985,1.497319,0.151970,-0.499023,-0.031240,-0.009800,0.009859,-0.166373,0.000000
4.920000,-0.103964,1.496659,0.151774,-0.498804,-0.034566,-0.009800,0.010968,-0.166303,0.000000
4.940000,-0.113937,1.495933,0.151578,-0.498562,-0.037891,-0.009800,0.012076,-0.166227,0.000000
4.960000,-0.123906,1.495140,0.151382,-0.498299,-0.041213,-0.009800,0.013184,-0.166142,0.000000
4.980000,-0.133869,1.494281,0.151186,-0.498013,-0.044534,-0.009800,0.014291,-0.166051,0.000000
5.000000,-0.143826,1.493355,0.150990,-0.497705,-0.047853,-0.009800,0.015398,-0.165952,0.000000
5.020000,-0.153776,1.492363,0.150794,-0.497375,-0.051170,-0.009800,0.016504,-0.165846,0.000000
